"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","228","should load the homepage with correct title and content","chromium","2026-08-18","passed","2026-08-18","Homepage & Navigation E2E","home.spec.ts","",""
"","233","каталог має загальну шапку з кнопкою 'Додати спеціаліста'","chromium","2026-08-18","passed","2026-08-18","","site.spec.js","",""
"","279","should navigate to the catalog page","chromium","2026-08-18","passed","2026-08-18","Homepage & Navigation E2E","home.spec.ts","",""
"","322","перемикає мову на EN і назад на UA","chromium","2026-08-18","passed","2026-08-18","Language toggle (UA / EN)","i18n.spec.ts","",""
"","182","should require confirmation before deleting live application","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","180","should delete live application when confirmation is accepted","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","355","should paginate live catalog 50 per page with working prev/next buttons","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","383","should show card IDs and keep search input usable while filtering","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","375","should prevent submission with invalid field data (negative tests)","chromium","2026-08-18","passed","2026-08-18","Form E2E","form.spec.ts","",""
"","193","should approve application when confirmation is accepted","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","267","should load the admin login page","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","266","should show error on wrong password","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","236","заголовок школи має SVG-прапор України","chromium","2026-08-18","passed","2026-08-18","Language toggle (UA / EN)","i18n.spec.ts","",""
"","593","каталог динамічно перекладає елементи без перезавантаження","chromium","2026-08-18","passed","2026-08-18","Language toggle (UA / EN)","i18n.spec.ts","",""
"","252","локація фільтрує за містом з адреси або типу локації","chromium","2026-08-18","passed","2026-08-18","","site.spec.js","",""
"","412","перемикання категорії оновлює набір підкатегорій і карток","chromium","2026-08-18","passed","2026-08-18","","site.spec.js","",""
"","257","should display formatted dates on live catalog cards","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","180","should require confirmation before approving application","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","242","пошук фільтрує картки за іменем/описом/підкатегорією","chromium","2026-08-18","passed","2026-08-18","","site.spec.js","",""
"","184","should require confirmation before saving edit and proceed on accept","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","258","should explain when Firebase Authentication is not enabled","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","361","запам'ятовує вибрану мову між сторінками","chromium","2026-08-18","passed","2026-08-18","Language toggle (UA / EN)","i18n.spec.ts","",""
"","227","показує ID, іконку категорії та посилання на форму зворотного зв'язку","chromium","2026-08-18","passed","2026-08-18","","site.spec.js","",""
"","275","завантажує дані та показує картки спеціалістів","chromium","2026-08-18","passed","2026-08-18","","site.spec.js","",""
"","198","should cancel rejection when dismiss is clicked on prompt","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","287","показує SVG-прапор, а не емоджі (емоджі не рендеряться на Windows)","chromium","2026-08-18","passed","2026-08-18","Language toggle (UA / EN)","i18n.spec.ts","",""
"","228","should show validation error when submitting empty form","chromium","2026-08-18","passed","2026-08-18","Form E2E","form.spec.ts","",""
"","319","should display live catalog edit modal and populate fields","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
"","221","should load apply page and have all required fields","chromium","2026-08-18","passed","2026-08-18","Form E2E","form.spec.ts","",""
"","698","should show warning when rejecting application without valid email","chromium","2026-08-18","passed","2026-08-18","Admin Panel E2E","admin.spec.ts","",""
