"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5546","перемикання категорії оновлює набір підкатегорій і карток","chromium","2026-09-08","failed","2026-09-08","","site.spec.js","",""
"","293","should cancel rejection when dismiss is clicked on prompt","chromium","2026-09-08","passed","2026-09-08","Admin Panel E2E","admin.spec.ts","",""
"","694","should have generous vertical spacing between school CTA and activity events","chromium","2026-09-08","passed","2026-09-08","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","323","should accept form with at least one contact (phone)","chromium","2026-09-08","passed","2026-09-08","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","30022","(@T20) should switch to email tab when email button is clicked","chromium","2026-09-08","broken","2026-09-08","Admin Panel E2E","admin.spec.ts","",""
"","5290","(@T19) should display email badge with unread count","chromium","2026-09-08","failed","2026-09-08","Admin Panel E2E","admin.spec.ts","",""
"","856","should toggle language back to Ukrainian correctly","chromium","2026-09-08","passed","2026-09-08","Ukrainian School Page","school.spec.ts","",""
"","278","should reject price with letters","chromium","2026-09-08","passed","2026-09-08","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","30040","@T10 Admin should see an auxiliary field with suggested changes and copy button when editing a report","chromium","2026-09-08","broken","2026-09-08","Error Reports Requirements (Звіти про помилки)","error-reports.spec.ts","",""
"","30041","should delete live application when confirmation is accepted","chromium","2026-09-08","broken","2026-09-08","Admin Panel E2E","admin.spec.ts","",""
"","279","should accept notes up to 1000 characters","chromium","2026-09-08","passed","2026-09-08","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","227","@T6 should verify URL parameter ?id=<spec-id> is correctly parsed and stored","chromium","2026-09-08","passed","2026-09-08","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","709","school CTA button should be left-aligned on desktop","chromium","2026-09-08","passed","2026-09-08","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","30038","(@T23) should close hamburger menu on Escape key","chromium","2026-09-08","broken","2026-09-08","Admin Panel E2E","admin.spec.ts","",""
"","845","запам'ятовує вибрану мову між сторінками","chromium","2026-09-08","passed","2026-09-08","Language toggle (UA / EN)","i18n.spec.ts","",""
"","240","admin.html should have noindex, nofollow robots tag to avoid search engine indexation","chromium","2026-09-08","passed","2026-09-08","SEO & Search Indexing Optimization","seo.spec.ts","",""
"","265","should prevent notes exceeding 1000 characters","chromium","2026-09-08","passed","2026-09-08","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","676","should display the video hero section correctly","chromium","2026-09-08","passed","2026-09-08","Homepage & Navigation E2E","home.spec.ts","",""
"","657","school CTA button should be centered on mobile devices","chromium","2026-09-08","passed","2026-09-08","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","430","каталог динамічно перекладає елементи без перезавантаження","chromium","2026-09-08","passed","2026-09-08","Language toggle (UA / EN)","i18n.spec.ts","",""
"","1840","should reject form with no contacts provided","chromium","2026-09-08","passed","2026-09-08","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","30020","(@T22) should close hamburger menu when tab is selected","chromium","2026-09-08","broken","2026-09-08","Admin Panel E2E","admin.spec.ts","",""
"","472","(@T26) should have properly sized buttons on mobile (>=44px)","chromium","2026-09-08","failed","2026-09-08","Admin Panel E2E","admin.spec.ts","",""
"","300","should reject telegram with less than 5 chars","chromium","2026-09-08","passed","2026-09-08","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","30039","@T15 Saving card executes direct database update without GitHub token prompt","chromium","2026-09-08","broken","2026-09-08","Error Reports Requirements (Звіти про помилки)","error-reports.spec.ts","",""
"","714","заголовок школи має SVG-прапор України","chromium","2026-09-08","passed","2026-09-08","Language toggle (UA / EN)","i18n.spec.ts","",""
"","251","should have price pattern validation (no letters)","chromium","2026-09-08","passed","2026-09-08","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","5316","локація фільтрує за містом з адреси або типу локації","chromium","2026-09-08","failed","2026-09-08","","site.spec.js","",""
"","254","should reject telegram with special SQL characters","chromium","2026-09-08","passed","2026-09-08","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
