"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","284","пошук фільтрує картки за іменем/описом/підкатегорією","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","219","should reject phone with SQL injection attempt","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","885","Pairwise & Equivalence Partitioning: Інші комбінації одного контакту","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","189","should require confirmation before saving edit and proceed on accept","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","240","should accept valid phone formats","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","188","should require confirmation before approving application","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","463","should show card IDs and keep search input usable while filtering","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","288","перемикає мову на EN і назад на UA","chromium","2026-08-19","passed","2026-08-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","701","should show warning when rejecting application without valid email","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","220","should accept address with special characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","227","should reject telegram with special SQL characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","232","should reject name exceeding 100 characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","1768","should reject form with no contacts provided","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","198","should load the homepage with correct title and content","chromium","2026-08-19","passed","2026-08-19","Homepage & Navigation E2E","home.spec.ts","",""
"","221","should reject email with maxlength exceeded","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","364","should paginate live catalog 50 per page with working prev/next buttons","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","215","should delete live application when confirmation is accepted","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","217","should reject phone with invalid characters (letters)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","339","BVA & Boundary: Мінімальні та максимальні значення для імені та опису","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","219","should accept valid URLs","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","256","should accept description with 200 chars (max)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","230","should reject description less than 5 chars","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","230","should prevent notes exceeding 1000 characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","1007","каталог динамічно перекладає елементи без перезавантаження","chromium","2026-08-19","passed","2026-08-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","200","should accept valid category selection","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","275","should accept form with at least one contact (phone)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","219","should reject notes with HTML injection","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","262","should navigate to the catalog page","chromium","2026-08-19","passed","2026-08-19","Homepage & Navigation E2E","home.spec.ts","",""
"","200","should restrict URL fields to HTTP(S) only via type=url","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","236","BVA: Неможливо відправити форму з пустими обов'язковими полями","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","294","локація фільтрує за містом з адреси або типу локації","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","241","should reject invalid URL format","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","284","should display live catalog edit modal and populate fields","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","223","should reject address exceeding 150 characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","232","should have required attribute on mandatory fields","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","265","should load the admin login page","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","353","перемикання категорії оновлює набір підкатегорій і карток","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","237","should reject name with less than 2 characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","250","should reject price with letters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","199","should have proper labels for all form fields","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","226","should accept name with 100 characters (max)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","224","should trim whitespace from all text inputs","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","234","should accept name with exactly 2 characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","257","should prevent submission with empty form","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","223","показує SVG-прапор, а не емоджі (емоджі не рендеряться на Windows)","chromium","2026-08-19","passed","2026-08-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","232","каталог має загальну шапку з кнопкою 'Додати спеціаліста'","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","218","should require location selection","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","246","should accept valid email formats","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","210","should cancel rejection when dismiss is clicked on prompt","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","316","should center edit modal and apply correct width on mobile screens","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","223","should reject telegram with less than 5 chars","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","280","should explain when Firebase Authentication is not enabled","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","227","should reject invalid email format","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","219","Повинні бути присутні всі необхідні поля (UI перевірка)","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","200","should have price pattern validation (no letters)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","219","заголовок школи має SVG-прапор України","chromium","2026-08-19","passed","2026-08-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","414","Equivalence Partitioning: Невалідні формати контактів (Phone, Telegram, Price)","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","226","should reject price with SQL injection","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","209","should require subcategory (min 2 chars)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","223","should accept notes up to 1000 characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","198","should approve application when confirmation is accepted","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","191","should require confirmation before deleting live application","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","214","should require category selection","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","372","запам'ятовує вибрану мову між сторінками","chromium","2026-08-19","passed","2026-08-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","269","завантажує дані та показує картки спеціалістів","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","224","показує іконку категорії та посилання на форму зворотного зв'язку в модалці","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","333","Pairwise & Equivalence Partitioning: Перевірка валідації контактів (хоча б один контакт)","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","226","should accept description with exactly 5 chars","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","30045","should switch tabs between new applications, live catalog, and archive","chromium","2026-08-19","broken","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","217","should accept valid subcategory","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","257","should prevent submission with only email filled","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","281","should show error on wrong password","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","257","should accept valid telegram formats","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","257","should display formatted dates on live catalog cards","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","246","Security & Boundary: Обмеження довжини (Maxlength HTML5 enforced)","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
