"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","167","should delete live application when confirmation is accepted","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","234","локація фільтрує за містом з адреси або типу локації","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","173","should require confirmation before approving application","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","175","should cancel rejection when dismiss is clicked on prompt","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","820","Pairwise & Equivalence Partitioning: Інші комбінації одного контакту","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","201","should reject name with less than 2 characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","196","BVA: Неможливо відправити форму з пустими обов'язковими полями","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","242","should accept form with at least one contact (phone)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","198","should accept notes up to 1000 characters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","349","перемикання категорії оновлює набір підкатегорій і карток","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","174","should have proper labels for all form fields","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","194","should require subcategory (min 2 chars)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","224","заголовок школи має SVG-прапор України","chromium","2026-08-19","passed","2026-08-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","269","завантажує дані та показує картки спеціалістів","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
"","187","should reject phone with invalid characters (letters)","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","208","показує SVG-прапор, а не емоджі (емоджі не рендеряться на Windows)","chromium","2026-08-19","passed","2026-08-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","184","should load the homepage with correct title and content","chromium","2026-08-19","passed","2026-08-19","Homepage & Navigation E2E","home.spec.ts","",""
"","216","should accept valid telegram formats","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","322","запам'ятовує вибрану мову між сторінками","chromium","2026-08-19","passed","2026-08-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","196","should reject price with SQL injection","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","258","should navigate to the catalog page","chromium","2026-08-19","passed","2026-08-19","Homepage & Navigation E2E","home.spec.ts","",""
"","160","should require confirmation before deleting live application","chromium","2026-08-19","passed","2026-08-19","Admin Panel E2E","admin.spec.ts","",""
"","183","should trim whitespace from all text inputs","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","189","should reject price with letters","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","413","Equivalence Partitioning: Невалідні формати контактів (Phone, Telegram, Price)","chromium","2026-08-19","passed","2026-08-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","195","should accept valid subcategory","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","186","should reject invalid email format","chromium","2026-08-19","passed","2026-08-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","224","показує іконку категорії та посилання на форму зворотного зв'язку в модалці","chromium","2026-08-19","passed","2026-08-19","","site.spec.js","",""
