"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","264","@T10 Admin should see an auxiliary field with suggested changes and copy button when editing a report","chromium","2026-09-06","passed","2026-09-06","Error Reports Requirements (Звіти про помилки)","error-reports.spec.ts","",""
"","230","@T12 Report card should be saved with standard fields only after editing (auxiliary field not saved to DB)","chromium","2026-09-06","passed","2026-09-06","Error Reports Requirements (Звіти про помилки)","error-reports.spec.ts","",""
"","632","should navigate to the catalog page","chromium","2026-09-06","passed","2026-09-06","Homepage & Navigation E2E","home.spec.ts","",""
"","889","Pairwise & Equivalence Partitioning: Інші комбінації одного контакту","chromium","2026-09-06","passed","2026-09-06","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","371","@T5 should generate email with formatted links in HTML","chromium","2026-09-06","passed","2026-09-06","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","30017","@T4 should validate and submit inaccuracy report form","chromium","2026-09-06","broken","2026-09-06","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","245","should have required attribute on mandatory fields","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","430","should display formatted dates on live catalog cards","chromium","2026-09-06","passed","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","243","should accept description with 200 chars (max)","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","567","should not duplicate text in school section","chromium","2026-09-06","passed","2026-09-06","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","220","should restrict URL fields to HTTP(S) only via type=url","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","732","запам'ятовує вибрану мову між сторінками","chromium","2026-09-06","passed","2026-09-06","Language toggle (UA / EN)","i18n.spec.ts","",""
"","529","should translate school page to English correctly","chromium","2026-09-06","passed","2026-09-06","Ukrainian School Page","school.spec.ts","",""
"","23","hero video should be the actual high-quality drone video (file size check)","chromium","2026-09-06","passed","2026-09-06","Homepage & Navigation E2E","home.spec.ts","",""
"","259","should reject invalid URL format","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","182","should contain correct registration and contact links","chromium","2026-09-06","passed","2026-09-06","Ukrainian School Page","school.spec.ts","",""
"","236","should reject description less than 5 chars","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","5489","should paginate live catalog 50 per page with working prev/next buttons","chromium","2026-09-06","failed","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","249","should prevent notes exceeding 1000 characters","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","232","should require subcategory (min 2 chars)","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","251","should accept valid URLs","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","260","@T13 Canceling form should return admin to ""Звіти про помилки"" tab when opened from feedback","chromium","2026-09-06","passed","2026-09-06","Error Reports Requirements (Звіти про помилки)","error-reports.spec.ts","",""
"","265","should load the admin login page","chromium","2026-09-06","passed","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","231","should accept valid subcategory","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","247","should reject price with SQL injection","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","639","should switch between tabs (new apps, live catalog, rejected apps)","chromium","2026-09-06","passed","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","30032","should approve application when confirmation is accepted","chromium","2026-09-06","broken","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","307","Pairwise & Equivalence Partitioning: Перевірка валідації контактів (хоча б один контакт)","chromium","2026-09-06","passed","2026-09-06","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","30034","should require confirmation before deleting live application","chromium","2026-09-06","broken","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
