"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1000","запам'ятовує вибрану мову між сторінками","chromium","2026-09-05","passed","2026-09-05","Language toggle (UA / EN)","i18n.spec.ts","",""
"","296","should display sections for junior children, teens, and parents","chromium","2026-09-05","passed","2026-09-05","Ukrainian School Page","school.spec.ts","",""
"","382","should reject name exceeding 100 characters","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","391","should have price pattern validation (no letters)","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","391","should display formatted dates on live catalog cards","chromium","2026-09-05","passed","2026-09-05","Admin Panel E2E","admin.spec.ts","",""
"","350","should accept address with special characters","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","406","should show error on wrong password","chromium","2026-09-05","passed","2026-09-05","Admin Panel E2E","admin.spec.ts","",""
"","1301","Pairwise & Equivalence Partitioning: Інші комбінації одного контакту","chromium","2026-09-05","passed","2026-09-05","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","358","should have proper labels for all form fields","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","386","пошук фільтрує картки за іменем/описом/підкатегорією","chromium","2026-09-05","passed","2026-09-05","","site.spec.js","",""
"","342","@T3 should display correct form fields in inaccuracy report modal","chromium","2026-09-05","passed","2026-09-05","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","382","should reject telegram with special SQL characters","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","445","BVA & Boundary: Мінімальні та максимальні значення для імені та опису","chromium","2026-09-05","passed","2026-09-05","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","350","should cancel rejection when dismiss is clicked on prompt","chromium","2026-09-05","passed","2026-09-05","Admin Panel E2E","admin.spec.ts","",""
"","736","should display school navigation link in the header","chromium","2026-09-05","passed","2026-09-05","Ukrainian School Page","school.spec.ts","",""
"","366","should require location selection","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","364","should prevent notes exceeding 1000 characters","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","362","should prevent submission with empty form","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","409","should accept valid phone formats","chromium","2026-09-05","passed","2026-09-05","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","763","school CTA button should be centered on mobile devices","chromium","2026-09-05","passed","2026-09-05","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","471","Pairwise & Equivalence Partitioning: Перевірка валідації контактів (хоча б один контакт)","chromium","2026-09-05","passed","2026-09-05","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","766","заголовок школи має SVG-прапор України","chromium","2026-09-05","passed","2026-09-05","Language toggle (UA / EN)","i18n.spec.ts","",""
"","373","should load the admin login page","chromium","2026-09-05","passed","2026-09-05","Admin Panel E2E","admin.spec.ts","",""
