"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","774","should display the video hero section correctly","chromium","2026-09-19","passed","2026-09-19","Homepage & Navigation E2E","home.spec.ts","",""
"","954","заголовок школи має SVG-прапор України","chromium","2026-09-19","passed","2026-09-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","230","@T7 should close inaccuracy report modal when cancel button is clicked","chromium","2026-09-19","passed","2026-09-19","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","210","should trim whitespace from all text inputs","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","216","should prevent notes exceeding 1000 characters","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","1","should center edit modal and apply correct width on mobile screens","chromium","2026-09-19","skipped","2026-09-19","Admin Panel E2E","admin.spec.ts","",""
"","191","(@T16) should display all tabs visible on desktop (>768px)","chromium","2026-09-19","passed","2026-09-19","Admin Panel E2E","admin.spec.ts","",""
"","1012","показує SVG-прапор, а не емоджі (емоджі не рендеряться на Windows)","chromium","2026-09-19","passed","2026-09-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","180","should approve application when confirmation is accepted","chromium","2026-09-19","passed","2026-09-19","Admin Panel E2E","admin.spec.ts","",""
"","195","@T5 should generate email with formatted links in HTML","chromium","2026-09-19","passed","2026-09-19","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","223","should reject telegram with special SQL characters","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","777","school CTA button should be left-aligned on desktop","chromium","2026-09-19","passed","2026-09-19","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","703","(@T24) should update email badge periodically","chromium","2026-09-19","passed","2026-09-19","Admin Panel E2E","admin.spec.ts","",""
"","1006","3. Ukrainian translations: All categories show Ukrainian names in catalog","chromium","2026-09-19","passed","2026-09-19","Catalog Improvements","catalog-improvements.spec.ts","",""
"","1135","перемикає мову на EN і назад на UA","chromium","2026-09-19","passed","2026-09-19","Language toggle (UA / EN)","i18n.spec.ts","",""
"","203","(@T17) should display hamburger menu on mobile (<768px)","chromium","2026-09-19","passed","2026-09-19","Admin Panel E2E","admin.spec.ts","",""
"","753","school CTA button should be centered on mobile devices","chromium","2026-09-19","passed","2026-09-19","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","528","1. Phone display: Shows only number without 'Телефон:' label","chromium","2026-09-19","passed","2026-09-19","Catalog Improvements","catalog-improvements.spec.ts","",""
"","138","school page should contain canonical link, Open Graph and Schema.org EducationalOrganization","chromium","2026-09-19","passed","2026-09-19","SEO & Search Indexing Optimization","seo.spec.ts","",""
"","214","should accept valid URLs","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","269","завантажує дані та показує картки спеціалістів","chromium","2026-09-19","passed","2026-09-19","","site.spec.js","",""
"","221","should reject notes with HTML injection","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","235","Security & Boundary: Обмеження довжини (Maxlength HTML5 enforced)","chromium","2026-09-19","passed","2026-09-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","537","(@T20) should switch to email tab when email button is clicked","chromium","2026-09-19","passed","2026-09-19","Admin Panel E2E","admin.spec.ts","",""
"","219","should reject phone with SQL injection attempt","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","785","homepage should contain canonical link, Open Graph, Twitter, Geo, and JSON-LD structured data","chromium","2026-09-19","passed","2026-09-19","SEO & Search Indexing Optimization","seo.spec.ts","",""
"","33","hero video should be the actual high-quality drone video (file size check)","chromium","2026-09-19","passed","2026-09-19","Homepage & Navigation E2E","home.spec.ts","",""
"","6","sitemap.xml should be served and contain all public pages","chromium","2026-09-19","passed","2026-09-19","SEO & Search Indexing Optimization","seo.spec.ts","",""
"","210","should require location selection","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","453","Equivalence Partitioning: Невалідні формати контактів (Phone, Telegram, Price)","chromium","2026-09-19","passed","2026-09-19","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","1758","should reject form with no contacts provided","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","199","@T6 should verify URL parameter ?id=<spec-id> is correctly parsed and stored","chromium","2026-09-19","passed","2026-09-19","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","174","should navigate to the school page and display correct title","chromium","2026-09-19","passed","2026-09-19","Ukrainian School Page","school.spec.ts","",""
"","181","should require confirmation before saving edit and proceed on accept","chromium","2026-09-19","passed","2026-09-19","Admin Panel E2E","admin.spec.ts","",""
"","975","should display ""Details"" link in info section on home page","chromium","2026-09-19","passed","2026-09-19","Ukrainian School Page","school.spec.ts","",""
"","283","should show error on wrong password","chromium","2026-09-19","passed","2026-09-19","Admin Panel E2E","admin.spec.ts","",""
"","209","should accept description with exactly 5 chars","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","197","should accept valid category selection","chromium","2026-09-19","passed","2026-09-19","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
