"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","289","should reject address exceeding 150 characters","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","302","should reject invalid URL format","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","315","should accept valid telegram formats","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","221","should display sections for junior children, teens, and parents","chromium","2026-09-04","passed","2026-09-04","Ukrainian School Page","school.spec.ts","",""
"","223","should contain correct registration and contact links","chromium","2026-09-04","passed","2026-09-04","Ukrainian School Page","school.spec.ts","",""
"","40","hero video should be the actual high-quality drone video (file size check)","chromium","2026-09-04","passed","2026-09-04","Homepage & Navigation E2E","home.spec.ts","",""
"","220","should navigate to the school page and display correct title","chromium","2026-09-04","passed","2026-09-04","Ukrainian School Page","school.spec.ts","",""
"","0","should center edit modal and apply correct width on mobile screens","chromium","2026-09-04","skipped","2026-09-04","Admin Panel E2E","admin.spec.ts","",""
"","290","should reject invalid email format","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","275","should accept valid category selection","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","286","@T8 should close inaccuracy report modal on Escape key and backdrop click","chromium","2026-09-04","passed","2026-09-04","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","323","BVA: Неможливо відправити форму з пустими обов'язковими полями","chromium","2026-09-04","passed","2026-09-04","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","782","should display ""Details"" link in info section on home page","chromium","2026-09-04","passed","2026-09-04","Ukrainian School Page","school.spec.ts","",""
"","794","should display school navigation link in the header","chromium","2026-09-04","passed","2026-09-04","Ukrainian School Page","school.spec.ts","",""
"","764","should show warning when rejecting application without valid email","chromium","2026-09-04","passed","2026-09-04","Admin Panel E2E","admin.spec.ts","",""
"","257","should approve application when confirmation is accepted","chromium","2026-09-04","passed","2026-09-04","Admin Panel E2E","admin.spec.ts","",""
"","268","should have proper labels for all form fields","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","1249","Pairwise & Equivalence Partitioning: Інші комбінації одного контакту","chromium","2026-09-04","passed","2026-09-04","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","294","should reject price with letters","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","1043","should navigate to the catalog page","chromium","2026-09-04","passed","2026-09-04","Homepage & Navigation E2E","home.spec.ts","",""
"","302","should prevent submission with only email filled","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","321","завантажує дані та показує картки спеціалістів","chromium","2026-09-04","passed","2026-09-04","","site.spec.js","",""
"","600","should preserve language selection after page reload","chromium","2026-09-04","passed","2026-09-04","Ukrainian School Page","school.spec.ts","",""
"","289","should reject description less than 5 chars","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","288","should require category selection","chromium","2026-09-04","passed","2026-09-04","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
