"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","202","пошук фільтрує картки за іменем/описом/підкатегорією","chromium","2026-08-17","passed","2026-08-17","","site.spec.js","",""
"","219","завантажує дані та показує картки спеціалістів","chromium","2026-08-17","passed","2026-08-17","","site.spec.js","",""
"","184","каталог має загальну шапку з кнопкою 'Додати спеціаліста'","chromium","2026-08-17","passed","2026-08-17","","site.spec.js","",""
"","188","заголовок школи має SVG-прапор України","chromium","2026-08-17","passed","2026-08-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","217","локація фільтрує за містом з адреси або типу локації","chromium","2026-08-17","passed","2026-08-17","","site.spec.js","",""
"","183","should load apply page and have all required fields","chromium","2026-08-17","passed","2026-08-17","Form E2E","form.spec.ts","",""
"","990","каталог динамічно перекладає елементи без перезавантаження","chromium","2026-08-17","passed","2026-08-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","239","should navigate to the catalog page","chromium","2026-08-17","passed","2026-08-17","Homepage & Navigation E2E","home.spec.ts","",""
"","257","перемикає мову на EN і назад на UA","chromium","2026-08-17","passed","2026-08-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","306","запам'ятовує вибрану мову між сторінками","chromium","2026-08-17","passed","2026-08-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","210","should explain when Firebase Authentication is not enabled","chromium","2026-08-17","passed","2026-08-17","Admin Panel E2E","admin.spec.ts","",""
"","184","should load the homepage with correct title and content","chromium","2026-08-17","passed","2026-08-17","Homepage & Navigation E2E","home.spec.ts","",""
"","192","should show validation error when submitting empty form","chromium","2026-08-17","passed","2026-08-17","Form E2E","form.spec.ts","",""
"","223","should show error on wrong password","chromium","2026-08-17","passed","2026-08-17","Admin Panel E2E","admin.spec.ts","",""
"","210","показує SVG-прапор, а не емоджі (емоджі не рендеряться на Windows)","chromium","2026-08-17","passed","2026-08-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","327","перемикання категорії оновлює набір підкатегорій і карток","chromium","2026-08-17","passed","2026-08-17","","site.spec.js","",""
"","237","should load the admin login page","chromium","2026-08-17","passed","2026-08-17","Admin Panel E2E","admin.spec.ts","",""
