"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","256","should have required attribute on mandatory fields","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","30060","should require confirmation before approving application","chromium","2026-09-06","broken","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","478","should paginate live catalog 50 per page with working prev/next buttons","chromium","2026-09-06","passed","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","276","should explain when Firebase Authentication is not enabled","chromium","2026-09-06","passed","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","966","should have generous vertical spacing between school CTA and activity events","chromium","2026-09-06","passed","2026-09-06","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","5277","@T1 should auto-load specialist for editing when ?id=<spec-id> URL param is present","chromium","2026-09-06","failed","2026-09-06","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","234","should display separate content areas for new applications, archive, feedback, and live catalog","chromium","2026-09-06","passed","2026-09-06","Admin Panel E2E","admin.spec.ts","",""
"","238","should reject telegram with special SQL characters","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","243","@T11 Auxiliary suggestion field must be hidden during regular edits or creating new cards","chromium","2026-09-06","passed","2026-09-06","Error Reports Requirements (Звіти про помилки)","error-reports.spec.ts","",""
"","240","should accept name with 100 characters (max)","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","241","should reject email with maxlength exceeded","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","234","should reject description less than 5 chars","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","239","should reject name exceeding 100 characters","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","291","@T5 should generate email with formatted links in HTML","chromium","2026-09-06","passed","2026-09-06","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","795","hero video should load without network errors","chromium","2026-09-06","passed","2026-09-06","Homepage & Navigation E2E","home.spec.ts","",""
"","258","should reject price with SQL injection","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","237","should reject notes with HTML injection","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","234","should require category selection","chromium","2026-09-06","passed","2026-09-06","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
