"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","971","запам'ятовує вибрану мову між сторінками","chromium","2026-09-17","passed","2026-09-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","429","5. Category sync: Same categories in admin edit form","chromium","2026-09-17","passed","2026-09-17","Catalog Improvements","catalog-improvements.spec.ts","",""
"","258","should reject name exceeding 100 characters","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","387","@T8 should close inaccuracy report modal on Escape key and backdrop click","chromium","2026-09-17","passed","2026-09-17","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","292","Security & Boundary: Обмеження довжини (Maxlength HTML5 enforced)","chromium","2026-09-17","passed","2026-09-17","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","1862","should reject form with no contacts provided","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","311","(@T16) should display all tabs visible on desktop (>768px)","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","242","(@T17) should display hamburger menu on mobile (<768px)","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","301","should approve application when confirmation is accepted","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","644","should show card IDs and keep search input usable while filtering","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","363","перемикання категорії оновлює набір підкатегорій і карток","chromium","2026-09-17","passed","2026-09-17","","site.spec.js","",""
"","393","should reject name with less than 2 characters","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","225","should require confirmation before deleting live application","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","251","should require location selection","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","246","should reject email with maxlength exceeded","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","451","1. Phone display: Shows only number without 'Телефон:' label","chromium","2026-09-17","passed","2026-09-17","Catalog Improvements","catalog-improvements.spec.ts","",""
"","239","should restrict URL fields to HTTP(S) only via type=url","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","265","should accept description with exactly 5 chars","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","353","Pairwise & Equivalence Partitioning: Перевірка валідації контактів (хоча б один контакт)","chromium","2026-09-17","passed","2026-09-17","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","256","пошук фільтрує картки за іменем/описом/підкатегорією","chromium","2026-09-17","passed","2026-09-17","","site.spec.js","",""
"","49","hero video should be the actual high-quality drone video (file size check)","chromium","2026-09-17","passed","2026-09-17","Homepage & Navigation E2E","home.spec.ts","",""
"","359","Повинні бути присутні всі необхідні поля (UI перевірка)","chromium","2026-09-17","passed","2026-09-17","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","779","заголовок школи має SVG-прапор України","chromium","2026-09-17","passed","2026-09-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","173","school page should contain canonical link, Open Graph and Schema.org EducationalOrganization","chromium","2026-09-17","passed","2026-09-17","SEO & Search Indexing Optimization","seo.spec.ts","",""
"","285","should accept notes up to 1000 characters","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","890","(@T21) should toggle hamburger menu dropdown on mobile","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","732","homepage should contain canonical link, Open Graph, Twitter, Geo, and JSON-LD structured data","chromium","2026-09-17","passed","2026-09-17","SEO & Search Indexing Optimization","seo.spec.ts","",""
"","266","should reject description less than 5 chars","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","483","2. Categories sync: All catalog categories exist in apply form","chromium","2026-09-17","passed","2026-09-17","Catalog Improvements","catalog-improvements.spec.ts","",""
"","401","should accept valid URLs","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","713","should not duplicate text in school section","chromium","2026-09-17","passed","2026-09-17","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","497","should display formatted dates on live catalog cards","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","881","should toggle language back to Ukrainian correctly","chromium","2026-09-17","passed","2026-09-17","Ukrainian School Page","school.spec.ts","",""
"","401","should reject notes with HTML injection","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","323","should have proper labels for all form fields","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","1097","@T1 should auto-load specialist for editing when ?id=<spec-id> URL param is present","chromium","2026-09-17","passed","2026-09-17","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","824","should display school navigation link in the header","chromium","2026-09-17","passed","2026-09-17","Ukrainian School Page","school.spec.ts","",""
"","275","BVA: Неможливо відправити форму з пустими обов'язковими полями","chromium","2026-09-17","passed","2026-09-17","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","544","каталог динамічно перекладає елементи без перезавантаження","chromium","2026-09-17","passed","2026-09-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","186","should navigate to the school page and display correct title","chromium","2026-09-17","passed","2026-09-17","Ukrainian School Page","school.spec.ts","",""
"","748","school CTA button should be left-aligned on desktop","chromium","2026-09-17","passed","2026-09-17","Homepage & Navigation E2E > School CTA layout and spacing requirements","home.spec.ts","",""
"","274","should reject price with SQL injection","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","273","should switch between tabs (new apps, live catalog, rejected apps)","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","222","should require confirmation before approving application","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","277","should reject phone with invalid characters (letters)","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","523","should translate school page to English correctly","chromium","2026-09-17","passed","2026-09-17","Ukrainian School Page","school.spec.ts","",""
"","903","(@T22) should close hamburger menu when tab is selected","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","695","hero video should load without network errors","chromium","2026-09-17","passed","2026-09-17","Homepage & Navigation E2E","home.spec.ts","",""
"","458","Equivalence Partitioning: Невалідні формати контактів (Phone, Telegram, Price)","chromium","2026-09-17","passed","2026-09-17","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","1226","Pairwise & Equivalence Partitioning: Інші комбінації одного контакту","chromium","2026-09-17","passed","2026-09-17","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","231","should load the admin login page","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","388","should reject price with letters","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","278","@T3 should display correct form fields in inaccuracy report modal","chromium","2026-09-17","passed","2026-09-17","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","526","should preserve language selection after page reload","chromium","2026-09-17","passed","2026-09-17","Ukrainian School Page","school.spec.ts","",""
"","5","sitemap.xml should be served and contain all public pages","chromium","2026-09-17","passed","2026-09-17","SEO & Search Indexing Optimization","seo.spec.ts","",""
"","264","перекладає сторінку школи (school.html) на EN і назад на UA","chromium","2026-09-17","passed","2026-09-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","268","should reject invalid email format","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","755","should load the homepage with correct title and content","chromium","2026-09-17","passed","2026-09-17","Homepage & Navigation E2E","home.spec.ts","",""
"","257","should reject invalid URL format","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","421","3. Ukrainian translations: All categories show Ukrainian names in catalog","chromium","2026-09-17","passed","2026-09-17","Catalog Improvements","catalog-improvements.spec.ts","",""
"","266","@T7 should close inaccuracy report modal when cancel button is clicked","chromium","2026-09-17","passed","2026-09-17","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","678","should display the video hero section correctly","chromium","2026-09-17","passed","2026-09-17","Homepage & Navigation E2E","home.spec.ts","",""
"","224","@T5 should generate email with formatted links in HTML","chromium","2026-09-17","passed","2026-09-17","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","751","(@T24) should update email badge periodically","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","253","should accept valid subcategory","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","0","should center edit modal and apply correct width on mobile screens","chromium","2026-09-17","skipped","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","613","should paginate live catalog 50 per page with working prev/next buttons","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","178","should display sections for junior children, teens, and parents","chromium","2026-09-17","passed","2026-09-17","Ukrainian School Page","school.spec.ts","",""
"","715","(@T20) should switch to email tab when email button is clicked","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","811","(@T23) should close hamburger menu on Escape key","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","873","@T4 should validate and submit inaccuracy report form","chromium","2026-09-17","passed","2026-09-17","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","361","показує іконку категорії та посилання на форму зворотного зв'язку в модалці","chromium","2026-09-17","passed","2026-09-17","","site.spec.js","",""
"","734","should navigate to the catalog page","chromium","2026-09-17","passed","2026-09-17","Homepage & Navigation E2E","home.spec.ts","",""
"","264","should accept valid email formats","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","259","should have price pattern validation (no letters)","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","218","should require confirmation before saving edit and proceed on accept","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","411","should accept valid phone formats","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","860","перемикає мову на EN і назад на UA","chromium","2026-09-17","passed","2026-09-17","Language toggle (UA / EN)","i18n.spec.ts","",""
"","251","@T2 should display ""Report Inaccuracy"" button when modal is opened","chromium","2026-09-17","passed","2026-09-17","Email Features & Admin Panel (New Requirements)","admin-email-features.spec.ts","",""
"","289","4. No duplicate categories in apply form","chromium","2026-09-17","passed","2026-09-17","Catalog Improvements","catalog-improvements.spec.ts","",""
"","289","should prevent submission with empty form","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
