"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","378","should accept name with 100 characters (max)","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","343","should load the admin login page","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","4","robots.txt should be served with correct directives and sitemap reference","chromium","2026-09-17","passed","2026-09-17","SEO & Search Indexing Optimization","seo.spec.ts","",""
"","659","(@T20) should switch to email tab when email button is clicked","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","360","should reject notes with HTML injection","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","346","should reject phone with SQL injection attempt","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","334","should accept valid subcategory","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","298","should require confirmation before approving application","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","325","Повинні бути присутні всі необхідні поля (UI перевірка)","chromium","2026-09-17","passed","2026-09-17","Form E2E - Boundary Values, Pairwise & Validation","form.spec.ts","",""
"","5441","показує іконку категорії та посилання на форму зворотного зв'язку в модалці","chromium","2026-09-17","failed","2026-09-17","","site.spec.js","",""
"","838","(@T24) should update email badge periodically","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
"","333","should reject telegram with less than 5 chars","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","359","should reject price with letters","chromium","2026-09-17","passed","2026-09-17","Form Validation and Security (Test Design / Boundary / Edge Cases)","form-validation.spec.ts","",""
"","358","should cancel rejection when dismiss is clicked on prompt","chromium","2026-09-17","passed","2026-09-17","Admin Panel E2E","admin.spec.ts","",""
